Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2025-08-13,202.57371520996094,204.96831543167775,198.19358177412687,204.51932979316797,19573000
2025-08-14,203.36196899414062,204.95836422946513,201.87031830824085,202.10479080906802,17777100
2025-08-15,204.4495086669922,206.86406836526706,201.6308603446474,204.25993321876226,21111400
2025-08-18,203.8308868408203,205.67673537541967,202.9528748413574,204.60914793219283,13000200
2025-08-19,202.03494262695312,203.83088524444656,200.47843568089604,203.4467559492211,13476600
2025-08-20,199.74009704589844,201.71564294702242,197.0162366887203,201.22673868824825,13971700
2025-08-21,200.16912841796875,202.9029761139909,199.9496216206861,200.2689097710961,11768900
2025-08-22,206.25543212890625,208.75978583726322,201.675751050388,203.5016402542967,25723700
2025-08-25,208.68995666503906,210.61561205240125,205.48716382566994,206.53480719693073,22788800
2025-08-26,207.48265075683594,207.99151432806303,205.98602185227907,207.90170502317227,23051000
2025-08-27,207.74208068847656,209.0990248670544,205.92616360375612,205.9960135952439,15249000
2025-08-28,211.89273071289062,212.4215384126683,207.13346141489166,207.3729123132075,20915700
2025-08-29,213.05010986328125,214.85603961982682,210.49586566234413,210.79519448500002,24682200
2025-09-02,211.5135955810547,211.8917416534942,206.49490083126045,208.520337548597,28900100
2025-09-03,230.5806427001953,231.27906650785874,224.61407091237746,225.97101512062235,72250300
2025-09-04,232.1371307373047,232.24688413567327,226.25038108084854,229.63775552529555,32196000
2025-09-05,234.64149475097656,235.59934401774802,231.85777148652727,232.13714101756528,26127700
2025-09-08,233.84259033203125,238.07683308861866,233.41316529056112,235.4703704393718,23128800
2025-09-09,239.61474609375,240.26385887562813,233.06364109506634,233.87254064230376,22854800
2025-09-10,239.23526000976562,241.7518482694581,237.78722861695667,238.9256826709429,19990100
2025-09-11,240.45361328125,242.24119540855662,236.2593095720754,239.81448143259584,21308600
2025-09-12,241.0528106689453,242.09439613538615,238.17670967591036,240.47359503906435,14536600
2025-09-15,251.41873168945312,252.40739522173703,244.64792325626271,244.80771003204495,29935200
2025-09-16,251.0791778564453,252.886721815731,249.37648729442694,251.9879479343738,24493500
